Contract Name	Last Trade Date (EST)	Strike	Last Price	Bid	Ask	Change	% Change	Volume	Open Interest	Implied Volatility
SPY260320C00405000	11/11/2025 9:30 AM	405	280.95	271.55	274.42	0.00	0.00%	1	57	59.97%
SPY260320C00410000	10/1/2025 10:43 AM	410	264.01	266.01	269.33	0.00	0.00%	6	16	58.03%
SPY260320C00415000	10/9/2025 12:48 PM	415	263.80	261.14	264.49	0.00	0.00%	4	26	57.18%
SPY260320C00420000	11/13/2025 10:38 AM	420	263.71	256.91	259.80	0.00	0.00%	3	63	57.22%
SPY260320C00425000	11/6/2025 1:36 PM	425	253.28	251.94	255.27	0.00	0.00%	1	460	56.58%
SPY260320C00430000	11/10/2025 10:09 AM	430	256.40	247.08	250.06	0.00	0.00%	2	68	55.33%
SPY260320C00435000	7/1/2025 10:47 AM	435	195.67	235.23	238.46	0.00	0.00%	100	53	39.83%
SPY260320C00440000	11/11/2025 10:32 AM	440	245.90	237.45	240.33	0.00	0.00%	12	105	53.66%
SPY260320C00445000	11/10/2025 11:08 AM	445	237.83	232.59	235.47	0.00	0.00%	1	149	52.78%
SPY260320C00450000	11/11/2025 1:52 PM	450	239.70	227.65	230.96	0.00	0.00%	1	284	52.15%
SPY260320C00455000	11/7/2025 9:38 AM	455	217.71	222.80	225.78	0.00	0.00%	75	185	50.98%
SPY260320C00460000	11/14/2025 3:51 PM	460	219.07	217.95	221.26	-12.47	-5.39%	1	738	50.42%
SPY260320C00465000	10/31/2025 12:25 PM	465	224.60	213.19	216.08	0.00	0.00%	1	108	51.76%
SPY260320C00470000	11/10/2025 10:23 AM	470	216.18	208.27	211.58	0.00	0.00%	2	393	51.39%
SPY260320C00475000	11/14/2025 9:30 AM	475	198.35	203.44	206.42	-2.17	-1.08%	1	89	49.98%
SPY260320C00480000	11/7/2025 2:37 PM	480	196.20	198.62	201.59	0.00	0.00%	41	250	49.09%
SPY260320C00485000	10/23/2025 3:16 PM	485	196.66	193.81	196.77	0.00	0.00%	2	65	48.21%
SPY260320C00490000	11/12/2025 12:29 PM	490	200.37	189.00	192.29	0.00	0.00%	2	356	47.82%
SPY260320C00495000	11/7/2025 11:12 AM	495	177.32	184.19	187.16	0.00	0.00%	1	594	46.49%
SPY260320C00500000	11/14/2025 1:49 PM	500	180.40	179.40	182.69	-1.85	-1.02%	7	1,374	46.08%
SPY260320C00505000	11/3/2025 3:05 PM	505	187.79	174.60	177.91	0.00	0.00%	1	326	45.23%
SPY260320C00510000	11/6/2025 10:44 AM	510	171.39	169.83	172.80	0.00	0.00%	1	275	43.95%
SPY260320C00515000	10/27/2025 3:35 PM	515	179.13	165.07	168.36	0.00	0.00%	17	428	43.54%
SPY260320C00520000	11/14/2025 2:08 PM	520	162.00	160.32	163.42	-8.00	-4.71%	1	320	42.48%
SPY260320C00525000	11/13/2025 3:52 PM	525	158.58	155.58	158.55	0.00	0.00%	2	693	41.51%
SPY260320C00530000	11/14/2025 2:26 PM	530	153.98	150.85	153.92	-7.45	-4.62%	1	969	40.82%
SPY260320C00535000	11/13/2025 11:47 AM	535	149.14	146.14	149.20	0.00	0.00%	1	2,574	40.02%
SPY260320C00540000	11/14/2025 3:39 PM	540	144.90	141.44	144.51	8.96	6.59%	1	513	39.24%
SPY260320C00545000	11/12/2025 12:29 PM	545	147.79	136.76	139.84	0.00	0.00%	3	356	38.47%
SPY260320C00550000	11/14/2025 3:14 PM	550	135.21	132.10	135.16	0.93	0.69%	3	968	37.68%
SPY260320C00555000	11/13/2025 3:33 PM	555	128.86	127.46	130.43	0.00	0.00%	7	229	36.83%
SPY260320C00560000	11/14/2025 3:14 PM	560	125.56	122.83	126.05	-1.84	-1.44%	5	2,095	36.32%
SPY260320C00565000	11/14/2025 9:45 AM	565	115.30	118.23	121.52	-11.83	-9.31%	1	480	35.64%
SPY260320C00570000	11/10/2025 11:57 AM	570	118.91	113.65	116.64	0.00	0.00%	14	2,183	34.61%
SPY260320C00575000	11/14/2025 11:32 AM	575	112.14	109.11	111.25	1.34	1.21%	1	1,645	33.08%
SPY260320C00580000	11/11/2025 2:21 PM	580	115.89	104.58	107.87	0.00	0.00%	36	2,970	33.44%
SPY260320C00585000	11/7/2025 3:56 PM	585	100.46	100.09	103.38	0.00	0.00%	1	1,737	32.72%
SPY260320C00590000	11/14/2025 10:29 AM	590	95.35	95.63	98.92	5.35	5.94%	1	3,386	32.01%
SPY260320C00595000	11/14/2025 10:21 AM	595	90.06	91.20	94.50	-12.01	-11.77%	4	4,708	31.31%
SPY260320C00600000	11/14/2025 2:52 PM	600	90.35	86.83	90.12	2.19	2.48%	7	5,091	30.62%
SPY260320C00605000	11/13/2025 12:16 PM	605	86.39	82.48	85.77	0.00	0.00%	1	1,593	29.93%
SPY260320C00610000	11/13/2025 3:54 PM	610	79.14	79.27	80.57	0.00	0.00%	88	3,617	28.54%
SPY260320C00615000	11/14/2025 1:41 PM	615	75.39	75.06	76.33	3.83	5.35%	8	1,981	27.90%
SPY260320C00620000	11/14/2025 1:52 PM	620	72.09	70.86	72.10	-0.22	-0.30%	39	8,571	27.23%
SPY260320C00625000	11/14/2025 11:42 AM	625	68.63	66.70	67.93	1.13	1.67%	6	3,991	26.57%
SPY260320C00630000	11/14/2025 1:55 PM	630	64.15	62.63	63.83	0.78	1.23%	91	3,524	25.93%
SPY260320C00635000	11/14/2025 12:11 PM	635	61.24	57.55	59.79	2.23	3.78%	5	1,162	25.28%
SPY260320C00640000	11/14/2025 4:06 PM	640	54.41	54.50	55.81	-1.15	-2.07%	7	2,846	24.64%
SPY260320C00645000	11/14/2025 3:45 PM	645	51.12	50.63	51.91	-1.38	-2.63%	4	4,284	24.01%
SPY260320C00650000	11/14/2025 3:53 PM	650	47.01	46.87	48.07	-0.57	-1.20%	42	16,833	23.37%
SPY260320C00655000	11/14/2025 3:19 PM	655	44.21	43.18	44.29	0.49	1.12%	9	2,813	22.72%
SPY260320C00660000	11/14/2025 3:43 PM	660	39.86	39.60	40.76	-0.09	-0.23%	40	6,371	22.18%
SPY260320C00665000	11/14/2025 3:22 PM	665	36.50	35.94	37.23	-0.16	-0.44%	436	5,514	21.57%
SPY260320C00670000	11/14/2025 4:06 PM	670	32.63	32.89	33.87	-1.32	-3.89%	267	19,290	21.01%
SPY260320C00675000	11/14/2025 3:49 PM	675	29.27	29.86	30.07	-0.83	-2.76%	609	6,253	20.09%
SPY260320C00680000	11/14/2025 3:53 PM	680	26.50	26.72	26.93	-1.00	-3.64%	1,816	6,227	19.52%
SPY260320C00685000	11/14/2025 3:54 PM	685	23.76	23.79	24.06	-0.91	-3.69%	370	6,545	19.04%
SPY260320C00690000	11/14/2025 3:48 PM	690	20.93	21.04	21.28	-1.07	-4.86%	217	8,857	18.52%
SPY260320C00695000	11/14/2025 3:50 PM	695	18.20	18.55	18.70	-1.09	-5.65%	369	7,182	18.04%
SPY260320C00700000	11/14/2025 4:11 PM	700	16.20	16.07	16.32	-0.88	-5.15%	811	20,234	17.59%
SPY260320C00705000	11/14/2025 3:46 PM	705	13.91	13.88	14.14	-0.40	-2.80%	1,038	3,835	17.16%
SPY260320C00710000	11/14/2025 3:53 PM	710	11.74	12.01	12.09	-0.91	-7.19%	423	12,504	16.72%
SPY260320C00715000	11/14/2025 4:14 PM	715	10.28	10.24	10.39	-0.52	-4.81%	196	9,106	16.41%
SPY260320C00720000	11/14/2025 4:13 PM	720	8.69	8.68	8.84	-0.58	-6.26%	1,142	23,592	16.10%
SPY260320C00725000	11/14/2025 3:05 PM	725	7.86	7.19	7.46	0.16	2.08%	126	5,583	15.80%
SPY260320C00730000	11/14/2025 4:14 PM	730	6.16	6.13	6.25	-0.41	-6.24%	893	12,463	15.53%
SPY260320C00735000	11/14/2025 4:01 PM	735	4.99	5.01	5.22	-0.57	-10.25%	329	4,511	15.30%
SPY260320C00740000	11/14/2025 3:47 PM	740	4.20	4.23	4.34	-0.38	-8.30%	177	9,681	15.09%
SPY260320C00745000	11/14/2025 3:41 PM	745	3.45	3.50	3.60	-0.25	-6.76%	344	3,283	14.93%
SPY260320C00750000	11/14/2025 3:57 PM	750	2.82	2.89	2.98	-0.36	-11.32%	782	22,405	14.79%
SPY260320C00755000	11/14/2025 3:44 PM	755	2.35	2.07	2.60	-0.68	-22.44%	101	8,509	14.88%
SPY260320C00760000	11/14/2025 4:13 PM	760	1.98	1.95	2.04	-0.17	-7.91%	59	8,004	14.60%
SPY260320C00765000	11/14/2025 3:27 PM	765	1.63	1.62	1.65	-0.12	-6.86%	108	4,507	14.46%
SPY260320C00770000	11/14/2025 3:29 PM	770	1.36	1.34	1.37	-0.10	-6.85%	172	3,335	14.43%
SPY260320C00775000	11/14/2025 11:15 AM	775	1.13	1.11	1.13	-0.10	-8.13%	18	5,361	14.40%
SPY260320C00780000	11/14/2025 2:13 PM	780	0.91	0.92	0.94	-0.10	-9.90%	321	6,821	14.40%
SPY260320C00785000	11/14/2025 4:05 PM	785	0.76	0.76	0.79	-0.09	-10.59%	10	742	14.44%
SPY260320C00790000	11/14/2025 3:18 PM	790	0.65	0.64	0.66	-0.10	-13.33%	78	503	14.47%
SPY260320C00795000	11/14/2025 1:38 PM	795	0.55	0.53	0.55	-0.04	-6.78%	36	1,672	14.49%
SPY260320C00800000	11/14/2025 4:14 PM	800	0.45	0.45	0.47	-0.05	-10.00%	1,434	24,020	14.58%
SPY260320C00805000	11/14/2025 1:50 PM	805	0.39	0.38	0.39	-0.07	-15.22%	66	1,441	14.60%
SPY260320C00810000	11/14/2025 2:54 PM	810	0.34	0.32	0.34	-0.07	-17.07%	13	1,254	14.72%
SPY260320C00815000	11/12/2025 10:57 AM	815	0.24	0.27	0.29	-0.22	-47.83%	1	2,008	14.81%
SPY260320C00820000	11/14/2025 1:51 PM	820	0.24	0.23	0.24	-0.04	-14.29%	20	4,619	14.83%
SPY260320C00825000	11/14/2025 3:48 PM	825	0.20	0.20	0.21	-0.03	-13.04%	3	8,421	14.97%
SPY260320C00830000	11/13/2025 2:03 PM	830	0.20	0.17	0.18	0.00	0.00%	22	921	15.05%
SPY260320C00835000	11/14/2025 3:38 PM	835	0.15	0.15	0.16	-0.05	-25.00%	66	1,328	15.21%
SPY260320C00840000	11/14/2025 12:42 PM	840	0.14	0.13	0.14	-0.03	-17.65%	30	1,549	15.33%
SPY260320C00845000	11/13/2025 3:49 PM	845	0.14	0.11	0.12	0.00	0.00%	207	991	15.41%
SPY260320C00850000	11/14/2025 3:52 PM	850	0.11	0.10	0.11	-0.01	-8.33%	214	12,605	15.63%
SPY260331C00345000	11/3/2025 1:53 PM	345	343.55	330.16	333.69	0.00	0.00%	1	3	69.46%
SPY260331C00350000	7/1/2025 10:44 AM	350	276.19	317.57	320.90	0.00	0.00%	92	46	0.00%
SPY260331C00355000	10/6/2025 11:46 AM	355	323.00	319.62	322.98	0.00	0.00%	1	3	65.01%
SPY260331C00360000	7/1/2025 10:44 AM	360	266.82	307.86	311.20	0.00	0.00%	4	3	0.00%
SPY260331C00365000	6/5/2025 9:33 AM	365	241.90	269.58	272.61	0.00	0.00%	1	1	0.00%
SPY260331C00370000	8/7/2025 11:53 AM	370	270.75	298.15	301.49	0.00	0.00%	2	1	0.00%
SPY260331C00375000	10/30/2025 2:45 PM	375	313.62	300.92	303.80	0.00	0.00%	1	48	63.11%
SPY260331C00380000	11/7/2025 12:17 PM	380	288.69	296.03	298.91	0.00	0.00%	5	13	62.18%
SPY260331C00385000	11/4/2025 1:18 PM	385	295.73	291.05	294.03	0.00	0.00%	2	1	61.15%
SPY260331C00390000	8/12/2025 9:49 AM	390	256.54	278.76	282.10	0.00	0.00%	2	4	34.28%
SPY260331C00395000	9/12/2025 1:05 PM	395	270.37	265.01	268.08	0.00	0.00%	1	3	0.00%
SPY260331C00400000	11/7/2025 12:09 PM	400	267.74	276.50	279.40	0.00	0.00%	2	61	58.58%
SPY260331C00405000	10/17/2025 2:39 PM	405	267.00	271.54	274.64	0.00	0.00%	143	314	57.73%
SPY260331C00410000	11/6/2025 10:49 AM	410	265.96	266.76	269.65	0.00	0.00%	1	2	56.82%
SPY260331C00415000	8/19/2025 10:46 AM	415	236.85	254.58	257.90	0.00	0.00%	2	3	38.76%
SPY260331C00420000	8/18/2025 2:11 PM	420	233.30	249.75	253.07	0.00	0.00%	1	5	38.89%
SPY260331C00425000	10/1/2025 1:48 PM	425	251.47	251.40	254.88	0.00	0.00%	1	5	53.28%
SPY260331C00430000	10/3/2025 3:44 PM	430	248.65	246.55	249.89	0.00	0.00%	1	7	52.33%
SPY260331C00435000	10/2/2025 2:11 PM	435	243.40	241.69	245.20	0.00	0.00%	2	4	51.68%
SPY260331C00440000	10/10/2025 10:16 AM	440	241.27	237.49	240.47	0.00	0.00%	9	9	51.61%
SPY260331C00445000	8/14/2025 10:05 AM	445	210.46	225.76	228.98	0.00	0.00%	2	20	38.45%
SPY260331C00450000	9/11/2025 11:33 AM	450	216.81	212.17	215.17	0.00	0.00%	1	13	0.00%
SPY260331C00455000	7/16/2025 10:24 AM	455	182.00	216.16	219.39	0.00	0.00%	1	31	38.00%
SPY260331C00460000	10/3/2025 3:38 PM	460	220.00	217.48	221.00	0.00	0.00%	1	27	50.62%
SPY260331C00465000	11/12/2025 10:42 AM	465	225.17	213.29	216.26	0.00	0.00%	1	9	49.90%
SPY260331C00470000	10/20/2025 1:22 PM	470	211.20	208.54	211.43	0.00	0.00%	2	4	49.04%
SPY260331C00475000	9/9/2025 2:17 PM	475	185.50	0.00	0.00	0.00	0.00%	1	39	0.00%
SPY260331C00480000	10/21/2025 9:35 AM	480	201.50	198.83	201.80	0.00	0.00%	2	43	47.36%
SPY260331C00485000	8/11/2025 2:48 PM	485	167.27	187.52	190.78	0.00	0.00%	6	29	36.07%
SPY260331C00490000	11/13/2025 11:08 AM	490	194.65	189.22	192.19	0.00	0.00%	20	64	45.70%
SPY260331C00495000	11/7/2025 1:31 PM	495	180.00	184.43	187.40	0.00	0.00%	1	15	44.89%
SPY260331C00500000	11/10/2025 9:36 AM	500	186.92	179.65	182.62	0.00	0.00%	6	197	44.08%
SPY260331C00504000	10/1/2025 11:42 AM	504	175.00	175.34	178.77	0.00	0.00%	1	25	43.40%
SPY260331C00505000	11/14/2025 10:42 AM	505	175.00	174.88	177.85	-1.58	-0.89%	1	144	43.29%
SPY260331C00506000	6/20/2025 9:40 AM	506	117.39	138.98	142.21	0.00	0.00%	1	2	0.00%
SPY260331C00507000	7/3/2025 12:30 PM	507	138.88	166.75	169.67	0.00	0.00%	1	1	33.75%
SPY260331C00508000	9/8/2025 1:26 PM	508	154.48	0.00	0.00	0.00	0.00%	1	18	0.00%
SPY260331C00509000	11/13/2025 2:51 PM	509	172.54	171.07	174.04	0.00	0.00%	2	5	42.65%
SPY260331C00510000	10/17/2025 1:51 PM	510	164.37	170.12	173.08	0.00	0.00%	200	268	42.48%
SPY260331C00511000	10/28/2025 12:12 PM	511	184.74	169.17	172.14	0.00	0.00%	50	297	42.34%
SPY260331C00512000	11/13/2025 2:51 PM	512	169.92	168.23	171.19	0.00	0.00%	2	148	42.18%
SPY260331C00513000	10/28/2025 3:34 PM	513	185.40	167.28	170.24	0.00	0.00%	100	102	42.03%
SPY260331C00514000	6/25/2025 9:46 AM	514	117.35	160.19	163.46	0.00	0.00%	1	21	33.80%
SPY260331C00515000	11/5/2025 2:07 PM	515	175.09	165.38	168.33	0.00	0.00%	1	26	41.70%
SPY260331C00516000	10/22/2025 10:47 AM	516	163.83	164.43	167.39	0.00	0.00%	1	10	41.56%
SPY260331C00517000	8/8/2025 1:35 PM	517	137.04	157.38	160.30	0.00	0.00%	2	1	32.97%
SPY260331C00518000	8/28/2025 12:49 PM	518	144.94	160.35	163.31	0.00	0.00%	1	9	38.53%
SPY260331C00519000	4/14/2025 11:07 AM	519	68.00	0.00	0.00	0.00	0.00%	1	0	0.00%
SPY260331C00520000	11/7/2025 9:33 AM	520	156.50	160.64	163.60	0.00	0.00%	30	195	40.94%
SPY260331C00521000	9/16/2025 3:17 PM	521	152.78	154.80	158.14	0.00	0.00%	1	3	34.99%
SPY260331C00522000	11/11/2025 11:39 AM	522	167.22	158.75	161.71	0.00	0.00%	1	6	40.63%
SPY260331C00523000	4/23/2025 9:35 AM	523	63.40	87.21	90.22	0.00	0.00%	1	4	0.00%
SPY260331C00524000	10/10/2025 10:58 AM	524	158.60	156.87	159.83	0.00	0.00%	3	8	40.33%
SPY260331C00525000	11/12/2025 3:01 PM	525	167.00	155.92	158.89	0.00	0.00%	2	36	40.19%
SPY260331C00526000	5/20/2025 10:41 AM	526	97.73	96.61	99.94	0.00	0.00%	1	54	0.00%
SPY260331C00527000	6/26/2025 10:44 AM	527	107.69	148.09	151.00	0.00	0.00%	2	3	32.17%
SPY260331C00528000	5/20/2025 10:12 AM	528	95.16	94.98	98.31	0.00	0.00%	1	4	0.00%
SPY260331C00529000	6/10/2025 10:46 AM	529	99.31	0.00	0.00	0.00	0.00%	2	0	0.00%
SPY260331C00530000	10/13/2025 1:06 PM	530	148.10	151.21	154.18	0.00	0.00%	6	33	39.43%
SPY260331C00531000	6/6/2025 10:26 AM	531	96.53	116.99	117.91	0.00	0.00%	2	1	0.00%
SPY260331C00532000	5/12/2025 9:37 AM	532	81.59	97.36	98.94	0.00	0.00%	1	3	0.00%
SPY260331C00533000	6/2/2025 10:56 AM	533	87.07	109.89	110.66	0.00	0.00%	8	9	0.00%
SPY260331C00534000	4/28/2025 11:15 AM	534	60.98	86.95	88.15	0.00	0.00%	1	13	0.00%
SPY260331C00535000	10/31/2025 11:40 AM	535	160.16	146.52	149.48	0.00	0.00%	3	39	38.67%
SPY260331C00536000	4/29/2025 12:41 PM	536	61.22	84.31	86.91	0.00	0.00%	1	4	0.00%
SPY260331C00537000	10/15/2025 9:49 AM	537	143.28	144.65	147.61	0.00	0.00%	1	3	38.38%
SPY260331C00538000	6/17/2025 2:21 PM	538	88.92	111.50	114.90	0.00	0.00%	4	3	0.00%
SPY260331C00539000	6/24/2025 3:05 PM	539	95.93	137.02	139.96	0.00	0.00%	3	1	31.23%
SPY260331C00540000	10/31/2025 11:40 AM	540	155.47	141.85	144.81	0.00	0.00%	3	90	37.94%
SPY260331C00541000	6/4/2025 11:34 AM	541	86.13	108.45	109.33	0.00	0.00%	1	11	0.00%
SPY260331C00542000	6/20/2025 12:39 PM	542	85.01	107.45	110.70	0.00	0.00%	1	11	0.00%
SPY260331C00543000	7/7/2025 12:47 PM	543	103.08	133.36	136.27	0.00	0.00%	1	3	30.86%
SPY260331C00544000	6/20/2025 9:58 AM	544	84.78	105.74	108.99	0.00	0.00%	1	6	0.00%
SPY260331C00545000	10/6/2025 3:39 PM	545	141.47	136.67	140.32	0.00	0.00%	6	31	37.38%
SPY260331C00546000	7/8/2025 11:55 AM	546	100.60	130.62	133.57	0.00	0.00%	3	5	30.66%
SPY260331C00547000	9/10/2025 2:26 PM	547	121.08	122.01	125.10	0.00	0.00%	3	14	14.14%
SPY260331C00548000	8/26/2025 10:37 AM	548	113.44	128.80	131.72	0.00	0.00%	2	11	30.46%
SPY260331C00549000	7/15/2025 10:47 AM	549	101.58	127.88	130.84	0.00	0.00%	1	9	30.41%
SPY260331C00550000	11/6/2025 12:21 PM	550	132.30	132.55	135.53	0.00	0.00%	1	104	36.50%
SPY260331C00551000	9/18/2025 2:35 PM	551	127.70	127.23	130.54	0.00	0.00%	2	12	32.02%
SPY260331C00552000	10/22/2025 9:44 AM	552	133.41	130.70	133.67	0.00	0.00%	6	6	36.20%
SPY260331C00553000	9/2/2025 11:07 AM	553	103.76	131.49	134.52	0.00	0.00%	2	6	37.81%
SPY260331C00554000	9/8/2025 1:26 PM	554	111.83	0.00	0.00	0.00	0.00%	1	7	0.00%
SPY260331C00555000	11/12/2025 2:35 PM	555	139.43	127.92	130.90	0.00	0.00%	1	21	35.77%
SPY260331C00556000	7/11/2025 2:00 PM	556	95.00	121.54	124.45	0.00	0.00%	1	0	29.76%
SPY260331C00557000	11/13/2025 9:36 AM	557	134.54	126.09	129.06	0.00	0.00%	10	7	35.49%
SPY260331C00558000	8/19/2025 9:32 AM	558	104.60	119.75	122.56	0.00	0.00%	1	41	29.49%
SPY260331C00559000	10/31/2025 12:00 PM	559	136.21	124.25	127.22	0.00	0.00%	1	12	35.21%
SPY260331C00560000	10/30/2025 1:46 PM	560	137.01	123.33	126.30	0.00	0.00%	1	61	35.06%
SPY260331C00561000	10/15/2025 1:15 PM	561	115.80	122.42	125.39	0.00	0.00%	8	85	34.93%
SPY260331C00562000	11/5/2025 9:33 AM	562	125.99	121.50	124.48	0.00	0.00%	6	33	34.80%
SPY260331C00563000	8/20/2025 3:52 PM	563	97.30	115.30	118.11	0.00	0.00%	1	7	29.11%
SPY260331C00564000	11/13/2025 2:17 PM	564	121.13	119.67	122.66	0.00	0.00%	5	18	34.52%
SPY260331C00565000	11/14/2025 9:40 AM	565	115.00	118.76	121.74	-14.99	-11.53%	2	92	34.38%
SPY260331C00566000	7/11/2025 1:44 PM	566	86.15	112.64	115.43	0.00	0.00%	16	34	28.86%
SPY260331C00567000	8/25/2025 9:39 AM	567	97.99	111.67	114.53	0.00	0.00%	1	15	28.76%
SPY260331C00568000	10/21/2025 3:50 PM	568	119.52	116.03	119.01	0.00	0.00%	2	58	33.96%
SPY260331C00569000	9/24/2025 1:09 PM	569	111.36	120.60	123.95	0.00	0.00%	2	15	39.00%
SPY260331C00570000	10/29/2025 3:29 PM	570	129.56	114.21	117.37	0.00	0.00%	1	1,143	33.85%
SPY260331C00571000	7/11/2025 1:39 PM	571	82.16	108.24	110.99	0.00	0.00%	10	5	28.43%
SPY260331C00572000	10/24/2025 10:09 AM	572	119.75	112.40	115.38	0.00	0.00%	1	39	33.41%
SPY260331C00573000	11/5/2025 1:38 PM	573	121.49	111.50	114.48	0.00	0.00%	1	38	33.28%
SPY260331C00574000	10/21/2025 10:43 AM	574	113.10	110.60	113.58	0.00	0.00%	4	227	33.14%
SPY260331C00575000	10/27/2025 2:57 PM	575	123.00	109.69	112.67	0.00	0.00%	6	243	33.00%
SPY260331C00576000	10/9/2025 1:04 PM	576	111.20	108.35	111.62	0.00	0.00%	2	205	32.73%
SPY260331C00577000	10/28/2025 9:51 AM	577	122.59	107.89	110.88	0.00	0.00%	7	23	32.74%
SPY260331C00578000	10/23/2025 3:47 PM	578	109.79	106.99	109.98	0.00	0.00%	6	233	32.60%
SPY260331C00579000	8/25/2025 12:21 PM	579	88.28	101.25	103.89	0.00	0.00%	2	98	27.69%
SPY260331C00580000	11/10/2025 10:28 AM	580	112.63	105.20	108.19	0.00	0.00%	2	95	32.33%
SPY260331C00581000	11/7/2025 3:13 PM	581	104.25	104.30	107.29	0.00	0.00%	1	80	32.20%
SPY260331C00582000	11/7/2025 9:37 AM	582	99.81	103.41	106.70	0.00	0.00%	2	339	32.32%
SPY260331C00583000	11/3/2025 2:09 PM	583	115.29	102.52	105.51	0.00	0.00%	1	70	31.93%
SPY260331C00584000	10/14/2025 9:53 AM	584	92.38	101.63	104.62	0.00	0.00%	1	163	31.80%
SPY260331C00585000	11/3/2025 12:35 PM	585	113.54	100.74	103.73	0.00	0.00%	2	159	31.67%
SPY260331C00586000	11/10/2025 11:00 AM	586	104.31	99.85	102.85	0.00	0.00%	2	22	31.54%
SPY260331C00590000	11/14/2025 12:48 PM	590	99.51	96.31	99.31	3.52	3.67%	2	231	31.01%
SPY260331C00595000	10/13/2025 10:17 AM	595	88.25	91.92	94.93	0.00	0.00%	1	63	30.36%
SPY260331C00600000	11/14/2025 2:27 PM	600	90.45	87.57	90.69	0.68	0.76%	4	589	29.81%
SPY260331C00605000	11/12/2025 9:38 AM	605	95.50	83.25	86.27	0.00	0.00%	1	111	29.08%
SPY260331C00610000	11/14/2025 4:03 PM	610	79.97	78.98	82.00	-1.96	-2.39%	1	283	28.44%
SPY260331C00615000	11/14/2025 3:09 PM	615	77.88	74.76	77.78	2.11	2.78%	32	235	27.81%
SPY260331C00620000	11/14/2025 10:12 AM	620	68.74	70.58	73.60	-4.01	-5.51%	7	486	27.18%
SPY260331C00625000	11/14/2025 12:56 PM	625	69.67	66.46	68.91	0.61	0.88%	3	346	26.16%
SPY260331C00630000	11/14/2025 3:09 PM	630	65.03	63.47	64.82	0.58	0.90%	54	2,989	25.54%
SPY260331C00635000	11/14/2025 9:47 AM	635	57.06	58.37	61.43	-3.20	-5.31%	3	1,264	25.35%
SPY260331C00640000	11/14/2025 3:09 PM	640	57.48	55.59	56.86	1.81	3.25%	20	2,581	24.32%
SPY260331C00645000	11/13/2025 2:21 PM	645	52.67	51.47	53.02	0.00	0.00%	69	335	23.74%
SPY260331C00650000	11/14/2025 11:48 AM	650	49.51	47.80	49.21	0.52	1.06%	5	1,226	23.14%
SPY260331C00655000	11/14/2025 11:32 AM	655	45.85	44.10	45.52	0.77	1.71%	2	1,357	22.56%
SPY260331C00660000	11/14/2025 2:11 PM	660	41.78	40.49	41.92	0.53	1.28%	6	1,393	21.98%
SPY260331C00665000	11/14/2025 12:27 PM	665	39.10	36.98	38.45	1.10	2.89%	58	554	21.43%
SPY260331C00670000	11/14/2025 1:46 PM	670	34.09	32.60	35.82	-0.22	-0.64%	21	1,319	21.33%
SPY260331C00675000	11/14/2025 3:22 PM	675	31.01	30.98	31.24	-0.19	-0.61%	30	849	19.98%
SPY260331C00680000	11/14/2025 3:49 PM	680	27.44	27.32	28.42	-0.61	-2.17%	104	1,981	19.62%
SPY260331C00685000	11/14/2025 12:20 PM	685	26.51	24.93	25.20	1.46	5.83%	36	1,140	18.95%
SPY260331C00690000	11/14/2025 3:48 PM	690	22.00	21.62	22.73	-0.95	-4.14%	223	1,544	18.66%
SPY260331C00695000	11/14/2025 3:41 PM	695	19.46	19.65	19.85	-0.83	-4.09%	6	1,277	18.02%
SPY260331C00700000	11/14/2025 4:12 PM	700	17.37	17.24	17.42	-0.68	-3.77%	196	6,138	17.57%
SPY260331C00705000	11/14/2025 3:13 PM	705	15.55	14.96	15.21	0.25	1.63%	52	1,490	17.17%
SPY260331C00710000	11/14/2025 3:56 PM	710	12.79	13.01	13.17	-1.28	-9.10%	62	1,569	16.77%
SPY260331C00715000	11/14/2025 3:04 PM	715	11.07	11.18	11.33	-0.45	-3.91%	28	1,015	16.41%
SPY260331C00720000	11/14/2025 2:37 PM	720	10.05	9.56	9.72	0.19	1.93%	2,052	1,745	16.10%
SPY260331C00725000	11/14/2025 3:59 PM	725	7.95	8.12	8.28	-0.84	-9.56%	84	1,084	15.82%
SPY260331C00730000	11/14/2025 4:13 PM	730	6.92	6.87	6.94	-0.16	-2.26%	60	1,391	15.49%
SPY260331C00735000	11/14/2025 10:27 AM	735	5.57	5.77	5.89	-0.74	-11.73%	13	787	15.30%
SPY260331C00740000	11/14/2025 3:07 PM	740	5.18	4.83	4.90	0.04	0.78%	370	1,303	15.05%
SPY260331C00745000	11/14/2025 9:42 AM	745	4.26	4.03	4.16	-0.59	-12.16%	6	543	14.95%
SPY260331C00750000	11/14/2025 4:01 PM	750	3.29	3.36	3.42	-0.41	-11.08%	388	1,359	14.73%
SPY260331C00755000	11/14/2025 4:05 PM	755	2.76	2.79	2.88	-0.23	-7.69%	68	2,282	14.65%
SPY260331C00760000	11/14/2025 3:36 PM	760	2.36	2.32	2.37	-0.19	-7.45%	66	741	14.51%
SPY260331C00765000	11/14/2025 3:36 PM	765	1.95	1.92	2.00	-0.35	-15.22%	11	1,505	14.48%
SPY260331C00770000	11/14/2025 3:40 PM	770	1.60	1.60	1.64	-0.18	-10.11%	89	4,084	14.37%
SPY260331C00775000	11/14/2025 1:56 PM	775	1.42	1.33	1.36	-0.20	-12.35%	41	1,701	14.33%
