Contract Name	Last Trade Date (EDT)	Strike	Last Price	Bid	Ask	Change	% Change	Volume	Open Interest	Implied Volatility
SPY251219C00695000	8/15/2025 12:12 PM	695	3.92	3.77	3.82	-0.24	-5.77%	3	6,005	12.66%
SPY251219C00700000	8/15/2025 4:08 PM	700	2.99	2.97	3.02	-0.28	-8.56%	1,468	16,913	12.48%
SPY251219C00705000	8/15/2025 4:00 PM	705	2.37	2.30	2.37	-0.20	-7.78%	569	2,982	12.32%
SPY251219C00710000	8/15/2025 3:32 PM	710	1.86	1.82	1.85	-0.16	-7.92%	816	5,899	12.19%
SPY251219C00715000	8/15/2025 3:21 PM	715	1.49	1.42	1.45	-0.14	-8.59%	70	2,636	12.11%
SPY251219C00720000	8/15/2025 2:51 PM	720	1.17	1.11	1.13	-0.07	-5.65%	1,127	3,400	12.05%
SPY251219C00725000	8/15/2025 3:56 PM	725	0.90	0.87	0.89	-0.08	-8.16%	812	4,562	12.03%
SPY251219C00730000	8/15/2025 4:14 PM	730	0.71	0.69	0.71	-0.04	-5.33%	338	3,216	12.06%
SPY251219C00735000	8/15/2025 4:03 PM	735	0.57	0.55	0.57	-0.06	-9.52%	105	1,969	12.10%
SPY251219C00740000	8/15/2025 3:35 PM	740	0.47	0.45	0.46	-0.03	-6.00%	37	20,626	12.17%
SPY251219C00745000	8/15/2025 9:39 AM	745	0.40	0.36	0.38	-0.01	-2.44%	11	2,575	12.28%
SPY251219C00750000	8/15/2025 10:39 AM	750	0.31	0.30	0.31	-0.02	-6.06%	24	9,107	12.37%
SPY251219C00755000	8/15/2025 11:59 AM	755	0.27	0.25	0.26	-0.01	-3.57%	11	1,088	12.50%
SPY251219C00760000	8/15/2025 3:26 PM	760	0.23	0.21	0.22	0.00	0.00%	56	939	12.65%
SPY251219C00765000	8/15/2025 4:10 PM	765	0.19	0.18	0.19	0.01	5.56%	82	3,421	12.83%
SPY251219C00770000	8/15/2025 12:16 PM	770	0.16	0.15	0.16	0.01	6.67%	2	996	12.96%
SPY251219C00775000	8/12/2025 3:46 PM	775	0.11	0.12	0.14	0.00	0.00%	13	1,347	13.14%
SPY251219C00780000	8/15/2025 12:37 PM	780	0.13	0.11	0.12	0.02	18.18%	24	5,403	13.31%
SPY251219C00785000	8/14/2025 3:52 PM	785	0.11	0.09	0.10	0.01	10.00%	1	1,256	13.40%
SPY251219C00790000	8/15/2025 2:55 PM	790	0.10	0.08	0.09	0.02	25.00%	1	1,085	13.62%
SPY251219C00795000	8/13/2025 9:52 AM	795	0.07	0.07	0.08	0.00	0.00%	1	1,428	13.82%
SPY251219C00800000	8/15/2025 3:26 PM	800	0.07	0.07	0.08	0.00	0.00%	22	3,493	14.16%
SPY251219C00805000	8/13/2025 10:50 AM	805	0.06	0.06	0.07	0.00	0.00%	2	6,237	14.31%
SPY251219C00810000	8/1/2025 9:43 AM	810	0.03	0.05	0.06	0.00	0.00%	50	2,008	14.45%
SPY251219C00815000	8/13/2025 10:38 AM	815	0.05	0.05	0.06	0.00	0.00%	2	3,661	14.80%
SPY251219C00820000	8/15/2025 12:52 PM	820	0.05	0.04	0.05	0.00	0.00%	15	589	14.84%
SPY251219C00825000	8/14/2025 1:27 PM	825	0.04	0.04	0.05	0.00	0.00%	1	1,096	15.19%
SPY251219C00830000	8/14/2025 2:49 PM	830	0.04	0.04	0.05	0.00	0.00%	969	2,053	15.53%
SPY251219C00835000	8/13/2025 9:53 AM	835	0.03	0.03	0.04	-0.01	-25.00%	36	1,230	15.53%
SPY251219C00840000	8/14/2025 12:06 PM	840	0.03	0.03	0.04	0.00	0.00%	4	5,687	15.82%
SPY251231C00345000	8/14/2025 12:11 PM	345	302.23	300.34	303.95	0.00	0.00%	2	33	61.89%
SPY251231C00350000	8/14/2025 1:21 PM	350	299.00	295.44	299.06	0.00	0.00%	202	116	61.01%
SPY251231C00355000	8/15/2025 10:37 AM	355	293.21	290.64	294.06	0.93	0.32%	4	38	60.10%
SPY251231C00360000	8/15/2025 9:57 AM	360	288.40	285.74	289.17	-1.67	-0.58%	2	19	59.22%
SPY251231C00365000	8/11/2025 12:13 PM	365	278.27	280.85	284.28	0.00	0.00%	2	29	58.34%
SPY251231C00370000	8/8/2025 1:19 PM	370	271.19	275.96	279.39	0.00	0.00%	2	23	57.48%
SPY251231C00375000	8/6/2025 12:24 PM	375	262.67	271.07	274.51	0.00	0.00%	-	2	56.62%
SPY251231C00380000	8/7/2025 2:25 PM	380	254.69	266.18	269.63	0.00	0.00%	44	29	55.76%
SPY251231C00385000	8/13/2025 10:09 AM	385	265.29	261.29	264.74	0.00	0.00%	2	69	54.89%
SPY251231C00390000	8/14/2025 12:11 PM	390	258.32	256.41	259.86	0.00	0.00%	2	4	54.05%
SPY251231C00395000	8/11/2025 10:48 AM	395	247.16	251.52	254.98	0.00	0.00%	2	4	53.19%
SPY251231C00400000	8/13/2025 10:07 AM	400	250.71	246.64	250.10	0.00	0.00%	2	335	52.34%
SPY251231C00405000	8/13/2025 10:03 AM	405	245.81	241.76	245.23	0.00	0.00%	2	2	51.51%
SPY251231C00410000	8/8/2025 11:42 AM	410	231.12	236.88	240.35	0.00	0.00%	2	8	50.66%
SPY251231C00415000	8/11/2025 12:46 PM	415	228.47	232.00	235.48	0.00	0.00%	2	30	53.47%
SPY251231C00420000	8/8/2025 10:23 AM	420	222.31	227.13	230.61	0.00	0.00%	2	29	52.55%
SPY251231C00425000	8/14/2025 12:10 PM	425	224.50	222.25	225.75	0.00	0.00%	2	71	51.64%
SPY251231C00430000	8/8/2025 11:48 AM	430	212.08	217.38	220.88	0.00	0.00%	2	21	50.72%
SPY251231C00435000	8/14/2025 12:08 PM	435	214.74	212.52	216.02	0.00	0.00%	2	5	49.82%
SPY251231C00440000	8/5/2025 3:49 PM	440	195.64	207.65	211.16	0.00	0.00%	2	22	48.92%
SPY251231C00445000	7/28/2025 2:37 PM	445	198.78	202.79	206.30	0.00	0.00%	2	3	48.01%
SPY251231C00450000	8/6/2025 9:54 AM	450	187.79	197.94	201.44	0.00	0.00%	1	17	47.11%
SPY251231C00455000	8/15/2025 10:47 AM	455	195.64	193.08	196.59	6.28	3.32%	1	58	46.23%
SPY251231C00460000	8/14/2025 12:57 PM	460	191.00	188.24	191.75	0.00	0.00%	1	97	45.36%
SPY251231C00465000	8/14/2025 12:11 PM	465	185.32	183.40	186.92	0.00	0.00%	2	24	44.50%
SPY251231C00470000	8/7/2025 10:48 AM	470	171.59	178.57	182.09	0.00	0.00%	13	209	43.64%
SPY251231C00475000	8/7/2025 10:22 AM	475	167.51	173.75	177.26	0.00	0.00%	9	88	42.78%
SPY251231C00480000	8/8/2025 1:19 PM	480	164.63	168.93	172.44	0.00	0.00%	2	54	41.93%
SPY251231C00485000	7/23/2025 9:50 AM	485	155.70	164.12	167.63	0.00	0.00%	2	1,405	41.09%
SPY251231C00490000	8/8/2025 10:21 AM	490	154.81	159.32	162.83	0.00	0.00%	24	72	40.26%
SPY251231C00495000	8/5/2025 2:20 PM	495	143.72	154.53	158.04	0.00	0.00%	4	79	39.44%
SPY251231C00500000	8/14/2025 11:03 AM	500	153.30	149.75	153.27	0.00	0.00%	1	452	38.64%
SPY251231C00505000	8/11/2025 2:51 PM	505	142.25	144.98	148.50	0.00	0.00%	3	259	37.83%
SPY251231C00510000	8/5/2025 11:33 AM	510	128.96	140.23	143.74	0.00	0.00%	1	69	37.02%
SPY251231C00515000	7/31/2025 10:19 AM	515	135.80	135.49	139.00	0.00	0.00%	3	772	36.23%
SPY251231C00520000	8/13/2025 1:47 PM	520	132.86	130.76	134.28	0.00	0.00%	95	842	35.46%
SPY251231C00525000	8/5/2025 2:38 PM	525	115.24	126.04	129.56	0.00	0.00%	5	1,251	34.67%
SPY251231C00530000	8/14/2025 9:44 AM	530	123.01	121.36	124.87	0.00	0.00%	9	201	33.91%
SPY251231C00535000	8/12/2025 9:30 AM	535	114.06	116.68	120.20	0.00	0.00%	5	219	33.15%
SPY251231C00536000	8/11/2025 3:18 PM	536	111.54	115.75	119.27	0.00	0.00%	2	17	33.01%
SPY251231C00537000	7/7/2025 10:02 AM	537	102.80	0.00	0.00	0.00	0.00%	1	8	0.00%
SPY251231C00538000	6/23/2025 3:50 PM	538	83.00	0.00	0.00	0.00	0.00%	1	14	0.00%
SPY251231C00539000	8/15/2025 10:15 AM	539	115.59	79.44	80.75	37.91	48.80%	2	28	0.00%
SPY251231C00540000	8/11/2025 11:42 AM	540	108.43	112.03	115.55	0.00	0.00%	2	97	32.41%
SPY251231C00541000	7/11/2025 3:57 PM	541	98.68	107.14	110.42	0.00	0.00%	6	9	27.68%
SPY251231C00542000	8/14/2025 9:33 AM	542	111.80	110.18	113.69	0.00	0.00%	2	40	32.10%
SPY251231C00543000	7/24/2025 11:47 AM	543	106.25	109.25	112.77	0.00	0.00%	10	23	31.96%
SPY251231C00544000	8/1/2025 1:57 PM	544	92.01	108.32	111.84	0.00	0.00%	4	24	31.81%
SPY251231C00545000	8/12/2025 3:11 PM	545	108.86	107.40	110.92	0.00	0.00%	1	257	31.66%
SPY251231C00546000	8/6/2025 2:35 PM	546	100.13	106.48	109.99	0.00	0.00%	5	37	31.51%
SPY251231C00547000	6/6/2025 10:19 AM	547	75.64	95.27	96.32	0.00	0.00%	1	0	0.00%
SPY251231C00548000	7/15/2025 10:49 AM	548	93.84	0.00	0.00	0.00	0.00%	1	37	0.00%
SPY251231C00549000	7/22/2025 1:43 PM	549	95.40	103.72	107.23	0.00	0.00%	1	6	31.07%
SPY251231C00550000	8/15/2025 10:16 AM	550	105.77	102.80	106.31	-1.07	-1.00%	4	437	30.93%
SPY251231C00551000	8/14/2025 10:58 AM	551	105.14	101.88	105.39	0.00	0.00%	4	13	30.78%
SPY251231C00552000	8/11/2025 3:38 PM	552	96.74	100.96	104.48	0.00	0.00%	1	9	30.64%
SPY251231C00553000	6/3/2025 11:45 AM	553	67.90	90.06	91.08	0.00	0.00%	2	9	13.39%
SPY251231C00554000	5/2/2025 10:42 AM	554	50.12	62.21	64.01	0.00	0.00%	8	8	0.00%
SPY251231C00555000	8/14/2025 3:55 PM	555	102.25	98.22	101.73	0.00	0.00%	5	333	30.20%
SPY251231C00556000	7/11/2025 10:37 AM	556	86.20	93.46	96.71	0.00	0.00%	1	44	26.00%
SPY251231C00557000	7/15/2025 3:09 PM	557	84.57	0.00	0.00	0.00	0.00%	2	50	0.00%
SPY251231C00558000	7/31/2025 2:08 PM	558	90.20	95.49	99.00	0.00	0.00%	4	85	29.77%
SPY251231C00559000	8/1/2025 11:01 AM	559	79.85	94.58	98.09	0.00	0.00%	6	16	29.62%
SPY251231C00560000	8/15/2025 11:30 AM	560	95.61	93.67	97.18	-2.39	-2.44%	2	380	29.48%
SPY251231C00561000	7/22/2025 9:59 AM	561	83.12	92.76	96.27	0.00	0.00%	1	41	29.33%
SPY251231C00562000	8/13/2025 10:30 AM	562	94.55	91.85	95.36	0.00	0.00%	1	43	29.18%
SPY251231C00563000	8/15/2025 11:29 AM	563	92.81	90.95	94.46	3.90	4.39%	3	62	29.05%
SPY251231C00564000	8/15/2025 2:00 PM	564	93.17	90.04	93.55	14.68	18.70%	2	350	28.90%
SPY251231C00565000	7/30/2025 3:00 PM	565	83.72	89.14	92.65	0.00	0.00%	1	423	28.76%
SPY251231C00566000	7/22/2025 2:09 PM	566	80.71	88.24	91.75	0.00	0.00%	1	160	28.61%
SPY251231C00567000	8/11/2025 12:56 PM	567	84.01	87.34	90.85	0.00	0.00%	2	72	28.47%
SPY251231C00568000	6/20/2025 3:02 PM	568	55.00	76.51	80.17	0.00	0.00%	1	301	18.52%
SPY251231C00569000	8/1/2025 9:45 AM	569	71.49	85.54	89.05	0.00	0.00%	1	207	28.18%
SPY251231C00570000	8/11/2025 10:07 AM	570	85.85	84.65	88.15	3.80	4.63%	1	2,187	28.04%
SPY251231C00571000	8/13/2025 10:43 AM	571	86.50	83.75	87.26	0.00	0.00%	2	129	27.90%
SPY251231C00572000	8/7/2025 11:17 AM	572	76.09	82.86	86.36	0.00	0.00%	2	158	27.75%
SPY251231C00573000	7/9/2025 9:30 AM	573	70.62	78.28	81.62	0.00	0.00%	2	379	24.21%
SPY251231C00574000	8/12/2025 10:51 AM	574	80.10	81.08	84.58	0.00	0.00%	1	60	27.47%
SPY251231C00575000	8/15/2025 3:58 PM	575	82.13	80.19	83.69	8.46	11.48%	9	439	27.33%
SPY251231C00576000	8/1/2025 12:59 PM	576	65.45	79.30	82.80	0.00	0.00%	1	86	27.19%
SPY251231C00577000	8/11/2025 1:14 PM	577	75.62	78.42	81.92	0.00	0.00%	1	252	27.05%
SPY251231C00578000	8/1/2025 9:37 AM	578	65.65	77.54	81.03	0.00	0.00%	2	659	26.91%
SPY251231C00579000	7/8/2025 1:58 PM	579	64.70	73.02	76.40	0.00	0.00%	1	310	23.58%
SPY251231C00580000	8/13/2025 11:37 AM	580	77.89	75.77	79.25	0.00	0.00%	5	233	26.62%
SPY251231C00581000	8/12/2025 12:52 PM	581	75.64	74.89	78.38	0.00	0.00%	5	455	26.48%
SPY251231C00582000	8/11/2025 3:13 PM	582	70.59	74.01	77.50	0.00	0.00%	14	192	26.34%
SPY251231C00583000	8/15/2025 12:54 PM	583	75.00	73.14	76.63	14.05	23.05%	1	761	26.21%
SPY251231C00584000	8/11/2025 11:59 AM	584	70.00	72.26	75.71	0.00	0.00%	16	253	26.03%
SPY251231C00585000	8/13/2025 3:03 PM	585	74.00	71.38	74.82	0.00	0.00%	13	253	25.88%
SPY251231C00586000	7/28/2025 2:45 PM	586	68.30	70.51	74.00	0.00	0.00%	1	235	25.78%
SPY251231C00587000	8/4/2025 1:57 PM	587	61.85	69.64	73.13	0.00	0.00%	4	152	25.64%
SPY251231C00588000	7/29/2025 3:35 PM	588	65.88	68.77	72.21	0.00	0.00%	5	156	25.46%
SPY251231C00589000	8/6/2025 10:07 AM	589	60.48	67.91	71.29	0.00	0.00%	2	97	25.28%
SPY251231C00590000	8/15/2025 2:57 PM	590	69.80	68.26	69.38	-0.60	-0.85%	2	942	24.32%
SPY251231C00591000	8/6/2025 10:45 AM	591	58.66	67.39	68.51	0.00	0.00%	2	1,324	24.18%
SPY251231C00592000	8/13/2025 2:56 PM	592	68.44	65.38	68.59	0.00	0.00%	1	249	24.78%
SPY251231C00593000	7/7/2025 10:28 AM	593	55.66	0.00	0.00	0.00	0.00%	1	42	0.00%
SPY251231C00594000	7/21/2025 12:14 PM	594	58.56	63.60	67.08	0.00	0.00%	2	350	24.66%
SPY251231C00595000	8/15/2025 3:43 PM	595	64.73	63.96	65.07	-0.59	-0.90%	1	1,029	23.64%
SPY251231C00596000	8/14/2025 11:06 AM	596	64.93	62.02	65.11	0.00	0.00%	1	307	24.19%
SPY251231C00597000	8/11/2025 10:02 AM	597	58.77	61.04	64.51	0.00	0.00%	1	77	24.24%
SPY251231C00598000	8/11/2025 12:22 PM	598	58.56	60.34	63.37	0.00	0.00%	7	69	23.88%
SPY251231C00599000	8/12/2025 1:58 PM	599	60.34	60.55	61.65	0.00	0.00%	8	549	23.09%
SPY251231C00600000	8/15/2025 12:13 PM	600	60.71	59.73	60.77	-1.44	-2.32%	4	10,102	22.93%
SPY251231C00601000	8/13/2025 2:16 PM	601	60.36	58.86	59.96	0.00	0.00%	9	530	22.83%
SPY251231C00602000	7/31/2025 12:31 PM	602	56.33	57.04	59.95	0.00	0.00%	5	92	23.30%
SPY251231C00603000	8/14/2025 9:30 AM	603	57.44	56.21	59.09	0.00	0.00%	1	94	23.15%
SPY251231C00604000	8/4/2025 3:33 PM	604	48.18	56.34	57.44	0.00	0.00%	1	481	22.42%
SPY251231C00605000	8/15/2025 11:31 AM	605	56.65	55.50	56.60	1.92	3.51%	10	612	22.28%
SPY251231C00606000	7/24/2025 3:36 PM	606	52.00	53.74	56.57	0.00	0.00%	1	230	22.73%
SPY251231C00607000	7/29/2025 1:04 PM	607	51.05	53.84	54.93	0.00	0.00%	5	519	22.01%
SPY251231C00608000	8/13/2025 9:50 AM	608	56.04	53.01	54.10	0.00	0.00%	8	967	21.87%
SPY251231C00609000	8/12/2025 10:51 AM	609	50.40	52.19	53.28	0.00	0.00%	2	387	21.74%
SPY251231C00610000	8/15/2025 4:05 PM	610	51.73	51.37	52.45	-0.87	-1.65%	3	738	21.60%
SPY251231C00611000	8/15/2025 3:43 PM	611	51.88	50.55	51.63	0.74	1.45%	2	1,585	21.47%
SPY251231C00612000	8/12/2025 2:15 PM	612	49.88	49.73	50.81	0.00	0.00%	25	430	21.33%
SPY251231C00613000	8/4/2025 1:49 PM	613	41.06	48.92	50.00	0.00	0.00%	1	465	21.20%
SPY251231C00614000	8/1/2025 9:39 AM	614	37.44	47.34	49.81	0.00	0.00%	1	373	21.50%
SPY251231C00615000	8/15/2025 3:43 PM	615	48.32	47.29	48.37	-1.27	-2.56%	6	2,338	20.93%
SPY251231C00616000	8/14/2025 10:39 AM	616	48.50	45.77	48.19	0.00	0.00%	1	266	21.22%
SPY251231C00617000	8/8/2025 3:36 PM	617	42.32	44.70	47.70	0.00	0.00%	149	275	21.30%
SPY251231C00618000	8/12/2025 12:46 PM	618	44.50	44.88	45.96	0.00	0.00%	1	1,552	20.52%
SPY251231C00619000	8/12/2025 3:44 PM	619	44.05	43.42	45.72	0.00	0.00%	2	236	20.77%
SPY251231C00620000	8/15/2025 9:30 AM	620	45.70	43.30	44.37	0.13	0.29%	1	964	20.25%
SPY251231C00621000	8/15/2025 12:16 PM	621	44.03	41.57	44.52	-0.22	-0.50%	2	306	20.75%
SPY251231C00622000	8/12/2025 11:14 AM	622	40.40	40.71	43.71	0.00	0.00%	1	279	20.60%
SPY251231C00623000	8/13/2025 9:37 AM	623	42.62	40.94	42.01	0.00	0.00%	1	574	19.85%
SPY251231C00625000	8/14/2025 3:24 PM	625	40.45	39.42	40.42	-1.06	-2.55%	1	5,877	19.56%
SPY251231C00630000	8/15/2025 3:30 PM	630	36.47	35.06	37.04	-0.77	-2.07%	14	3,168	19.18%
SPY251231C00635000	8/14/2025 3:37 PM	635	32.75	31.90	32.93	-1.00	-2.96%	5	1,481	18.25%
SPY251231C00640000	8/15/2025 3:52 PM	640	28.98	28.40	29.34	-1.42	-4.67%	36	3,421	17.59%
SPY251231C00645000	8/15/2025 11:51 AM	645	25.43	25.34	25.62	-1.32	-4.93%	9	2,408	16.76%
SPY251231C00650000	8/15/2025 2:57 PM	650	22.46	22.14	22.41	-0.83	-3.56%	77	2,328	16.17%
SPY251231C00655000	8/15/2025 11:58 AM	655	19.91	19.16	19.42	-0.69	-3.35%	46	1,410	15.61%
SPY251231C00660000	8/15/2025 3:50 PM	660	16.89	16.42	16.66	-0.47	-2.71%	43	2,638	15.09%
SPY251231C00665000	8/15/2025 4:10 PM	665	13.95	13.97	14.15	-1.15	-7.62%	65	1,391	14.61%
SPY251231C00670000	8/15/2025 3:10 PM	670	12.10	11.70	11.89	-0.23	-1.87%	50	1,223	14.17%
SPY251231C00675000	8/15/2025 2:04 PM	675	10.29	9.76	9.90	-0.03	-0.29%	141	1,490	13.78%
SPY251231C00680000	8/15/2025 3:25 PM	680	8.30	8.05	8.18	-0.41	-4.71%	25	3,049	13.45%
SPY251231C00685000	8/15/2025 3:25 PM	685	6.81	6.57	6.69	-0.19	-2.71%	59	1,210	13.14%
SPY251231C00690000	8/15/2025 2:35 PM	690	5.43	5.32	5.43	-0.26	-4.57%	161	1,432	12.88%
SPY251231C00695000	8/15/2025 1:27 PM	695	4.52	4.28	4.37	0.05	1.12%	27	675	12.66%
SPY251231C00700000	8/15/2025 4:13 PM	700	3.45	3.42	3.47	-0.29	-7.75%	277	21,745	12.44%
SPY251231C00705000	8/15/2025 9:30 AM	705	2.77	2.71	2.91	-0.17	-5.78%	7	469	12.47%
SPY251231C00710000	8/15/2025 11:44 AM	710	2.20	2.14	2.19	-0.15	-6.38%	6	1,331	12.16%
SPY251231C00715000	8/15/2025 1:58 PM	715	1.84	1.68	1.73	-0.02	-1.08%	147	1,627	12.06%
SPY251231C00720000	8/15/2025 2:39 PM	720	1.45	1.33	1.37	0.00	0.00%	65	1,507	11.99%
SPY251231C00725000	8/15/2025 3:39 PM	725	1.12	1.06	1.07	-0.07	-5.88%	17	3,773	11.92%
SPY251231C00730000	8/15/2025 12:18 PM	730	0.87	0.84	0.85	-0.07	-7.45%	2	1,413	11.91%
SPY251231C00735000	8/15/2025 1:58 PM	735	0.74	0.67	0.68	-0.02	-2.63%	162	1,253	11.92%
SPY251231C00740000	8/15/2025 4:02 PM	740	0.54	0.54	0.56	-0.07	-11.48%	79	6,958	12.01%
SPY251231C00745000	8/15/2025 11:53 AM	745	0.48	0.44	0.46	-0.02	-4.00%	33	668	12.09%
SPY251231C00750000	8/15/2025 1:36 PM	750	0.41	0.36	0.38	0.01	2.50%	96	2,027	12.17%
SPY251231C00755000	8/14/2025 3:43 PM	755	0.33	0.30	0.32	0.00	0.00%	2	307	12.30%
SPY251231C00760000	8/14/2025 3:47 PM	760	0.27	0.25	0.26	-0.01	-3.57%	2	3,533	12.35%
SPY251231C00765000	8/14/2025 12:17 PM	765	0.23	0.21	0.22	0.00	0.00%	4	530	12.49%
SPY251231C00770000	8/15/2025 3:54 PM	770	0.19	0.18	0.19	-0.01	-5.00%	19	514	12.65%
SPY251231C00775000	8/14/2025 1:01 PM	775	0.17	0.15	0.16	0.00	0.00%	101	498	12.77%
SPY251231C00780000	8/15/2025 2:39 PM	780	0.14	0.13	0.14	-0.01	-6.67%	26	14,014	12.94%
SPY260116C00210000	8/14/2025 3:56 PM	210	437.06	433.02	436.46	0.00	0.00%	1	87	82.93%
SPY260116C00215000	6/2/2025 2:18 PM	215	378.12	412.06	415.77	0.00	0.00%	1	13	0.00%
SPY260116C00220000	7/8/2025 3:12 PM	220	403.36	418.42	421.45	0.00	0.00%	14	19	0.00%
SPY260116C00225000	4/14/2025 9:52 AM	225	320.35	0.00	0.00	0.00	0.00%	8	0	0.00%
SPY260116C00230000	4/14/2025 9:30 AM	230	319.50	0.00	0.00	0.00	0.00%	1	0	0.00%
SPY260116C00235000	4/23/2025 3:57 PM	235	306.22	345.86	349.31	0.00	0.00%	1	9	0.00%
SPY260116C00240000	7/17/2025 2:01 PM	240	390.41	403.54	406.89	0.00	0.00%	2	8	77.32%
SPY260116C00245000	6/23/2025 9:30 AM	245	354.04	0.00	0.00	0.00	0.00%	1	3	0.00%
SPY260116C00250000	8/13/2025 1:07 PM	250	395.76	393.72	397.07	0.00	0.00%	5	100	75.55%
SPY260116C00255000	7/2/2025 11:43 AM	255	368.39	368.20	371.64	0.00	0.00%	5	29	0.00%
SPY260116C00260000	4/9/2025 3:51 PM	260	291.00	307.36	310.69	0.00	0.00%	1	2	0.00%
SPY260116C00265000	4/8/2025 1:44 PM	265	251.24	302.55	306.18	0.00	0.00%	2	2	0.00%
SPY260116C00270000	8/14/2025 4:13 PM	270	375.78	374.08	377.45	0.00	0.00%	6	12	72.00%
SPY260116C00275000	8/4/2025 11:02 AM	275	357.60	369.18	372.55	0.00	0.00%	1	8	71.14%
SPY260116C00280000	7/28/2025 10:35 AM	280	361.23	364.27	367.65	0.00	0.00%	1	15	70.25%
SPY260116C00285000	1/21/2025 1:07 PM	285	326.48	320.93	324.76	0.00	0.00%	1	2	0.00%
SPY260116C00290000	7/2/2025 11:38 AM	290	332.55	334.01	337.45	0.00	0.00%	15	109	0.00%
SPY260116C00295000	8/6/2025 3:45 PM	295	341.61	349.56	352.95	0.00	0.00%	2	20	67.63%
SPY260116C00300000	8/12/2025 1:02 PM	300	345.05	344.66	348.05	0.00	0.00%	8	176	66.75%
SPY260116C00305000	8/4/2025 10:32 AM	305	327.39	339.76	343.16	0.00	0.00%	3	63	65.91%
SPY260116C00310000	8/6/2025 10:05 AM	310	324.06	334.86	338.27	0.00	0.00%	1	11	65.05%
SPY260116C00315000	8/13/2025 11:26 AM	315	332.60	329.97	333.37	0.00	0.00%	4	63	64.20%
SPY260116C00320000	8/4/2025 10:12 AM	320	313.21	325.07	328.48	0.00	0.00%	1	55	63.34%
SPY260116C00325000	7/15/2025 10:40 AM	325	305.15	0.00	0.00	0.00	0.00%	4	84	0.00%
SPY260116C00330000	8/14/2025 3:54 PM	330	319.45	315.28	318.71	0.00	0.00%	4	60	61.66%
SPY260116C00335000	7/1/2025 11:14 AM	335	287.11	299.86	303.35	0.00	0.00%	4	53	0.00%
SPY260116C00340000	8/6/2025 10:39 AM	340	294.20	305.50	308.94	0.00	0.00%	1	42	60.00%
SPY260116C00345000	5/23/2025 10:28 AM	345	241.00	255.83	259.23	0.00	0.00%	1	6	0.00%
SPY260116C00350000	8/11/2025 12:45 PM	350	293.92	295.72	299.18	0.00	0.00%	1	263	58.34%
SPY260116C00355000	8/15/2025 9:30 AM	355	295.57	290.84	294.30	1.48	0.50%	5	107	57.53%
SPY260116C00360000	8/4/2025 3:16 PM	360	275.59	285.95	289.42	0.00	0.00%	1	165	56.70%
SPY260116C00365000	8/4/2025 10:53 AM	365	269.20	281.07	284.55	0.00	0.00%	1	79	55.90%
SPY260116C00370000	7/25/2025 11:12 AM	370	270.17	276.19	279.68	0.00	0.00%	1	74	55.09%
SPY260116C00375000	8/11/2025 9:43 AM	375	267.93	271.31	274.81	0.00	0.00%	12	179	54.29%
SPY260116C00380000	8/14/2025 10:30 AM	380	269.29	266.44	269.95	0.00	0.00%	1	118	53.50%
SPY260116C00385000	8/15/2025 12:07 PM	385	263.47	261.58	265.08	0.52	0.20%	3	244	52.72%
SPY260116C00390000	7/2/2025 11:53 AM	390	237.33	236.75	240.21	0.00	0.00%	3	223	0.00%
SPY260116C00395000	7/10/2025 10:40 AM	395	237.15	247.33	250.50	0.00	0.00%	1	117	42.28%
SPY260116C00400000	8/15/2025 1:43 PM	400	249.50	247.01	250.52	-1.50	-0.60%	1	794	50.42%
SPY260116C00405000	8/12/2025 2:45 PM	405	243.00	242.16	245.67	0.00	0.00%	1	282	53.21%
SPY260116C00410000	8/15/2025 10:55 AM	410	239.56	237.31	240.80	4.49	1.91%	1	495	52.31%
SPY260116C00415000	7/1/2025 11:14 AM	415	209.95	222.23	225.75	0.00	0.00%	82	100	0.00%
SPY260116C00420000	8/15/2025 3:12 PM	420	228.55	227.63	231.08	17.76	8.43%	1	122	50.56%
SPY260116C00425000	8/13/2025 9:30 AM	425	225.00	222.78	226.23	0.00	0.00%	1	233	49.70%
SPY260116C00430000	8/8/2025 3:43 PM	430	213.73	217.94	221.38	0.00	0.00%	5	125	48.84%
SPY260116C00435000	8/14/2025 11:24 AM	435	215.50	213.10	216.53	-0.20	-0.09%	1	81	47.99%
SPY260116C00440000	8/8/2025 3:20 PM	440	204.81	208.27	211.69	0.00	0.00%	2	825	47.14%
SPY260116C00445000	6/30/2025 1:27 PM	445	182.23	199.83	203.30	0.00	0.00%	1	135	40.10%
SPY260116C00450000	8/13/2025 10:20 AM	450	203.20	198.63	202.04	0.00	0.00%	3	607	45.51%
SPY260116C00455000	8/14/2025 2:12 PM	455	196.25	193.82	197.23	-0.36	-0.18%	1	251	44.71%
SPY260116C00460000	8/15/2025 9:40 AM	460	192.80	189.00	192.41	1.50	0.78%	1	381	43.89%
SPY260116C00465000	8/11/2025 1:23 PM	465	180.49	184.19	187.61	0.00	0.00%	3	389	43.09%
SPY260116C00470000	8/7/2025 10:23 AM	470	172.91	179.40	182.81	0.00	0.00%	22	395	42.30%
SPY260116C00475000	8/11/2025 1:27 PM	475	170.70	174.61	178.02	0.00	0.00%	1	698	41.51%
SPY260116C00480000	8/12/2025 11:57 AM	480	169.49	169.82	173.24	0.00	0.00%	34	1,190	40.74%
